"ad","marka","fiyat","indirimli_fiyat","indirim_orani","site","url","kategori","zaman"
"ROMINA 6FX Beyaz Kadın Koşu Ayakkabısı","Lumberjack","2699.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-romina-6fx-beyaz-kadin-kosu-ayakkabisi-102065608","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"ENKANTO WMN KIRIK BEYAZ Kadın Koşu Ayakkabısı","Lumberjack","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-enkanto-wmn-kirik-beyaz-kadin-kosu-ayakkabisi-102066615","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"V5 RNR Beyaz Unisex Koşu Ayakkabısı","Nike","4699.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-v5-rnr-beyaz-unisex-kosu-ayakkabisi-102691573","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"PRELO 6FX Beyaz Kadın Sneaker","U.S. Polo Assn.","2499.99","","0.0","FLO","https://www.flo.com.tr/urun/us-polo-assn-prelo-6fx-beyaz-kadin-sneaker-102158180","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"ARCH FİT 2.0 - BİG LEAGUE Çok Renkli Kadın Comfort Ayakkabı","Skechers","6299.0","","0.0","FLO","https://www.flo.com.tr/urun/skechers-arch-fit-20-big-league-cok-renkli-kadin-comfort-ayakkabi-102056328","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"VERSE Beyaz Kadın Koşu Ayakkabısı","Reebok","35001000.0","2999.99","100.0","FLO","https://www.flo.com.tr/urun/reebok-verse-beyaz-kadin-kosu-ayakkabisi-102270458","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"ROSE W Bej Kadın Comfort Ayakkabı","PROSHOT","35001000.0","999.99","100.0","FLO","https://www.flo.com.tr/urun/proshot-rose-w-bej-kadin-comfort-ayakkabi-102694355","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"WOILA WMN 6FX Siyah Kadın Comfort Ayakkabı","Lumberjack","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-woila-wmn-6fx-siyah-kadin-comfort-ayakkabi-102065552","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"ROSE W Siyah Kadın Comfort Ayakkabı","PROSHOT","35001000.0","999.99","100.0","FLO","https://www.flo.com.tr/urun/proshot-rose-w-siyah-kadin-comfort-ayakkabi-102694356","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"W  DOWNSHIFTER 14 Beyaz Kadın Koşu Ayakkabısı","Nike","35001000.0","3399.0","100.0","FLO","https://www.flo.com.tr/urun/nike-w-nike-downshifter-14-beyaz-kadin-kosu-ayakkabisi-102688477","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"Skye Clean Beyaz Kadın Sneaker","Puma","3999.0","","0.0","FLO","https://www.flo.com.tr/urun/puma-skye-clean-beyaz-kadin-sneaker-101118611","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"CHAMP Gri Kadın Comfort Ayakkabı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-champ-gri-kadin-comfort-ayakkabi-102066510","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"BONA W 6FX Siyah Kadın Sneaker","PROSHOT","999.99","","0.0","FLO","https://www.flo.com.tr/urun/proshot-bona-w-6fx-siyah-kadin-sneaker-102201954","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"ENKANTO WMN Siyah Kadın Koşu Ayakkabısı","Lumberjack","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-enkanto-wmn-siyah-kadin-kosu-ayakkabisi-102066614","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"GRAND COURT BASE 2.0 Beyaz Kadın Sneaker","adidas","35001000.0","3899.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-grand-court-base-20-beyaz-kadin-sneaker-101513834","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"VL COURT BASE Beyaz Kadın Sneaker","adidas","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/adidas-vl-court-base-beyaz-kadin-sneaker-101909426","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"FELIX WMN TEXTILE 6FX Beyaz Kadın Sneaker","U.S. Polo Assn.","2699.99","","0.0","FLO","https://www.flo.com.tr/urun/us-polo-assn-felix-wmn-textile-6fx-beyaz-kadin-sneaker-102066113","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"COURT BOROUGH LOW RECRAFT Beyaz Unisex Sneaker","Nike","3499.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-court-borough-low-recraft-beyaz-unisex-sneaker-102237110","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"MOONLIGHT TX W 6FX Siyah Kadın Comfort Ayakkabı","Kinetix","35001000.0","1499.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-moonlight-tx-w-6fx-siyah-kadin-comfort-ayakkabi-102200308","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"SOLO Siyah Kadın Comfort Ayakkabı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-solo-siyah-kadin-comfort-ayakkabi-102066577","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"SOLO BEJ Kadın Comfort Ayakkabı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-solo-bej-kadin-comfort-ayakkabi-102066576","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"W  DOWNSHIFTER 14 Beyaz Kadın Koşu Ayakkabısı","Nike","35001000.0","3399.0","100.0","FLO","https://www.flo.com.tr/urun/nike-w-nike-downshifter-14-beyaz-kadin-kosu-ayakkabisi-102688479","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"MEZZE Siyah Kadın Comfort Ayakkabı","Lumberjack","2299.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-mezze-siyah-kadin-comfort-ayakkabi-102066458","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"SERGI TF G Kırmızı Unisex Halı Saha Ayakkabısı","Kinetix","1299.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-sergi-tf-g-kirmizi-unisex-hali-saha-ayakkabisi-102726243","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"ULTIMASHOW 2.0 Beyaz Kadın Koşu Ayakkabısı","adidas","35001000.0","3799.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-ultimashow-20-beyaz-kadin-kosu-ayakkabisi-101909420","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"STAR RUNNER 5 (GS) Siyah Unisex Koşu Ayakkabısı","Nike","2899.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-star-runner-5-gs-siyah-unisex-kosu-ayakkabisi-102265597","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"BEYRUT Bej Kadın Comfort Ayakkabı","Lumberjack","2499.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-beyrut-bej-kadin-comfort-ayakkabi-102238952","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"JR TIEMPO MAESTRO CLUB FG Beyaz Unisex Krampon","Nike","2799.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-jr-tiempo-maestro-club-fg-beyaz-unisex-krampon-102688474","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"WAR Siyah Kadın Koşu Ayakkabısı","Lumberjack","2299.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-war-siyah-kadin-kosu-ayakkabisi-102066674","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"Omni Multi-Court Beyaz Unisex Voleybol Ayakkabısı","Nike","35001000.0","3399.0","100.0","FLO","https://www.flo.com.tr/urun/nike-nike-omni-multi-court-beyaz-unisex-voleybol-ayakkabisi-102233644","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"VERNA 5FX Beyaz Kadın Sneaker","Kinetix","35001000.0","1199.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-verna-5fx-beyaz-kadin-sneaker-101949836","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"DAKOTA 6FX Beyaz Kadın Sneaker","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-dakota-6fx-beyaz-kadin-sneaker-102065455","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"Runblaze W Gri Kadın Koşu Ayakkabısı","adidas","35001000.0","3299.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-runblaze-w-gri-kadin-kosu-ayakkabisi-102688269","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"VERNA 5FX Siyah Kadın Sneaker","Kinetix","35001000.0","1199.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-verna-5fx-siyah-kadin-sneaker-101949837","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"WAR Pudra Kadın Koşu Ayakkabısı","Lumberjack","2299.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-war-pudra-kadin-kosu-ayakkabisi-102066673","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"CHAMP Siyah Kadın Comfort Ayakkabı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-champ-siyah-kadin-comfort-ayakkabi-102066509","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"SERGI AG G Beyaz Unisex Krampon","Kinetix","1299.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-sergi-ag-g-beyaz-unisex-krampon-102726295","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"Revolution 8 SE Pudra Kadın Koşu Ayakkabısı","Nike","3599.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-revolution-8-se-pudra-kadin-kosu-ayakkabisi-102691284","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"NEDIA TX W Siyah Kadın Comfort Ayakkabı","Kinetix","1499.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-nedia-tx-w-siyah-kadin-comfort-ayakkabi-102124548","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"W  RUN DEFY Beyaz Kadın Koşu Ayakkabısı","Nike","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-w-nike-run-defy-beyaz-kadin-kosu-ayakkabisi-102237296","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"W  RUN DEFY Bej Kadın Koşu Ayakkabısı","Nike","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-w-nike-run-defy-bej-kadin-kosu-ayakkabisi-102265621","Kadın Spor Ayakkabı","2026-06-20T18:40:47"
"109132N.M Gri Erkek Rahat Ayakkabı","Polaris 5 Nokta","1799.99","","0.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109132nm-gri-erkek-rahat-ayakkabi-102239954","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109132N.M Mavi Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1799.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109132nm-mavi-erkek-rahat-ayakkabi-102240656","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109111.M 6FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1799.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109111m-6fx-siyah-erkek-rahat-ayakkabi-102239915","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"108012.M 6FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1699.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-108012m-6fx-siyah-erkek-rahat-ayakkabi-102201639","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109080.M Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109080m-siyah-erkek-rahat-ayakkabi-102692018","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109114N.M 6FX Kum Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109114nm-6fx-kum-erkek-rahat-ayakkabi-102239920","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"238506 5FX Lacivert Erkek Comfort Ayakkabı","Dockers by Gerli","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/dockers-by-gerli-238506-5fx-lacivert-erkek-comfort-ayakkabi-101945954","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109106N.M 6FX Kahverengi Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109106nm-6fx-kahverengi-erkek-rahat-ayakkabi-102240651","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"INCI BORAN Siyah Erkek Loafer","İnci","2999.99","","0.0","FLO","https://www.flo.com.tr/urun/inci-boran-siyah-erkek-loafer-102240228","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109131N.M Yeşil Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109131nm-yesil-erkek-rahat-ayakkabi-102240655","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"108059.M 5FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","1999.99","1499.99","25.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-108059m-5fx-siyah-erkek-rahat-ayakkabi-101973895","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109139.M 6FX Siyah Erkek Comfort Ayakkabı","Polaris 5 Nokta","35001000.0","1899.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109139m-6fx-siyah-erkek-comfort-ayakkabi-102239965","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"105517.M 6FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-105517m-6fx-siyah-erkek-rahat-ayakkabi-102201625","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"INCI BORAN.S Lacivert Erkek Loafer","İnci","35001000.0","2999.99","100.0","FLO","https://www.flo.com.tr/urun/inci-borans-lacivert-erkek-loafer-102240229","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109115N.M 6FX Kum Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109115nm-6fx-kum-erkek-rahat-ayakkabi-102239922","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"TONER 6FX Siyah Erkek Comfort Ayakkabı","Dockers by Gerli","2599.99","","0.0","FLO","https://www.flo.com.tr/urun/dockers-by-gerli-toner-6fx-siyah-erkek-comfort-ayakkabi-102122402","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"KAHLO-N-FLG 5FX Kum Erkek Rahat Ayakkabı","Oxide","35001000.0","1799.99","100.0","FLO","https://www.flo.com.tr/urun/oxide-kahlo-n-flg-5fx-kum-erkek-rahat-ayakkabi-101975770","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"110445.M 6FX Siyah Erkek Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-110445m-6fx-siyah-erkek-ayakkabi-102201616","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"FUNNY PU 6FX Siyah Erkek Günlük Ayakkabı","Oxide","999.99","","0.0","FLO","https://www.flo.com.tr/urun/oxide-funny-pu-6fx-siyah-erkek-gunluk-ayakkabi-102714186","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109149.M Siyah Erkek Ayakkabı","Polaris 5 Nokta","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109149m-siyah-erkek-ayakkabi-102239976","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"353617.M 6FX Siyah Erkek Klasik Ayakkabı","Garamond","35001000.0","999.99","100.0","FLO","https://www.flo.com.tr/urun/garamond-353617m-6fx-siyah-erkek-klasik-ayakkabi-102200494","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"238501 6FX Kum Erkek Comfort Ayakkabı","Dockers by Gerli","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/dockers-by-gerli-238501-6fx-kum-erkek-comfort-ayakkabi-102124175","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"105517.M 6FX Kahverengi Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-105517m-6fx-kahverengi-erkek-rahat-ayakkabi-102201626","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"108062.M 6FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1799.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-108062m-6fx-siyah-erkek-rahat-ayakkabi-102201607","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"107331.M 5FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1699.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-107331m-5fx-siyah-erkek-rahat-ayakkabi-101953321","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109120N.M 6FX Lacivert Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109120nm-6fx-lacivert-erkek-rahat-ayakkabi-102239928","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"MARCELO Kum Erkek Marin Ayakkabı","Torex","999.99","","0.0","FLO","https://www.flo.com.tr/urun/torex-marcelo-kum-erkek-marin-ayakkabi-102694197","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"105517.M 5FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-105517m-5fx-siyah-erkek-rahat-ayakkabi-101953350","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109156N.M Vizon Erkek Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109156nm-vizon-erkek-ayakkabi-102239988","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"238506 5FX Siyah Erkek Comfort Ayakkabı","Dockers by Gerli","2299.99","","0.0","FLO","https://www.flo.com.tr/urun/dockers-by-gerli-238506-5fx-siyah-erkek-comfort-ayakkabi-101945953","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"108072N.M 5FX Siyah Erkek Comfort Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-108072nm-5fx-siyah-erkek-comfort-ayakkabi-102006827","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109126N.M 6FX Vizon Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109126nm-6fx-vizon-erkek-rahat-ayakkabi-102239944","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"WARD 6FX Kum Erkek Comfort Ayakkabı","Oxide","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/oxide-ward-6fx-kum-erkek-comfort-ayakkabi-102199870","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"107331N.M 5FX Kum Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1599.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-107331nm-5fx-kum-erkek-rahat-ayakkabi-101953322","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"108061.M 5FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1799.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-108061m-5fx-siyah-erkek-rahat-ayakkabi-101973899","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"5075 6FX Lacivert Erkek Marin Ayakkabı","Oxide","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/oxide-5075-6fx-lacivert-erkek-marin-ayakkabi-102199856","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109118N.M 6FX Haki Erkek Rahat Ayakkabı","Polaris 5 Nokta","1899.99","1599.0","15.8","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109118nm-6fx-haki-erkek-rahat-ayakkabi-102239931","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"108070.M 6FX Siyah Erkek Comfort Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-108070m-6fx-siyah-erkek-comfort-ayakkabi-102201610","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109156.M Siyah Erkek Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109156m-siyah-erkek-ayakkabi-102239987","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109128N.M Vizon Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109128nm-vizon-erkek-rahat-ayakkabi-102239948","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"FELICE Lacivert Erkek Espadril","Torex","35001000.0","999.99","100.0","FLO","https://www.flo.com.tr/urun/torex-felice-lacivert-erkek-espadril-102241909","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109154.M Siyah Erkek Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109154m-siyah-erkek-ayakkabi-102239986","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"ALPHA 5FX Kum Erkek Marin Ayakkabı","Oxide","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/oxide-alpha-5fx-kum-erkek-marin-ayakkabi-101975382","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"DERMOT-N 6FX Lacivert Erkek Comfort Ayakkabı","Dockers by Gerli","2999.99","","0.0","FLO","https://www.flo.com.tr/urun/dockers-by-gerli-dermot-n-6fx-lacivert-erkek-comfort-ayakkabi-102121973","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"VINA Kahverengi Erkek Comfort Ayakkabı","Oxide","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/oxide-vina-kahverengi-erkek-comfort-ayakkabi-102720949","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"2251-N Kum Erkek Loafer","Oxide","1699.99","","0.0","FLO","https://www.flo.com.tr/urun/oxide-2251-n-kum-erkek-loafer-102721124","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109153N.M Mavi Erkek Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109153nm-mavi-erkek-ayakkabi-102240250","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"106715N.M 6FX Kum Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-106715nm-6fx-kum-erkek-rahat-ayakkabi-102240650","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"107331.M 5FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1699.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-107331m-5fx-siyah-erkek-rahat-ayakkabi-101953321","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109120N.M 6FX Lacivert Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109120nm-6fx-lacivert-erkek-rahat-ayakkabi-102239928","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"MARCELO Kum Erkek Marin Ayakkabı","Torex","999.99","","0.0","FLO","https://www.flo.com.tr/urun/torex-marcelo-kum-erkek-marin-ayakkabi-102694197","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"105517.M 5FX Siyah Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-105517m-5fx-siyah-erkek-rahat-ayakkabi-101953350","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109156N.M Vizon Erkek Ayakkabı","Polaris 5 Nokta","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109156nm-vizon-erkek-ayakkabi-102239988","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"238506 5FX Siyah Erkek Comfort Ayakkabı","Dockers by Gerli","2299.99","","0.0","FLO","https://www.flo.com.tr/urun/dockers-by-gerli-238506-5fx-siyah-erkek-comfort-ayakkabi-101945953","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"108072N.M 5FX Siyah Erkek Comfort Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-108072nm-5fx-siyah-erkek-comfort-ayakkabi-102006827","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"109126N.M 6FX Vizon Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-109126nm-6fx-vizon-erkek-rahat-ayakkabi-102239944","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"WARD 6FX Kum Erkek Comfort Ayakkabı","Oxide","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/oxide-ward-6fx-kum-erkek-comfort-ayakkabi-102199870","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
"107331N.M 5FX Kum Erkek Rahat Ayakkabı","Polaris 5 Nokta","35001000.0","1599.99","100.0","FLO","https://www.flo.com.tr/urun/polaris-5-nokta-107331nm-5fx-kum-erkek-rahat-ayakkabi-101953322","Erkek Günlük Ayakkabı","2026-06-20T18:41:12"
